3.05000E+02	5.00000E+03	liquid	1.00489E-03	1.33390E+05	4.45062E-10	4.17853E+03	4.61932E+02
3.10000E+02	5.00000E+03	vapor	2.85617E+01	2.42620E+06	2.00365E-04	1.87814E+03	8.42006E+03
3.15000E+02	5.00000E+03	vapor	2.90262E+01	2.43327E+06	2.00338E-04	1.87919E+03	8.45012E+03
3.20000E+02	5.00000E+03	vapor	2.94906E+01	2.44035E+06	2.00313E-04	1.88031E+03	8.47972E+03
3.30000E+02	5.00000E+03	vapor	3.04186E+01	2.45453E+06	2.00270E-04	1.88277E+03	8.53762E+03
3.40000E+02	5.00000E+03	vapor	3.13460E+01	2.46873E+06	2.00234E-04	1.88550E+03	8.59386E+03
3.50000E+02	5.00000E+03	vapor	3.22729E+01	2.48297E+06	2.00204E-04	1.88849E+03	8.64856E+03
3.60000E+02	5.00000E+03	vapor	3.31992E+01	2.49724E+06	2.00178E-04	1.89172E+03	8.70181E+03
3.80000E+02	5.00000E+03	vapor	3.50507E+01	2.52588E+06	2.00138E-04	1.89883E+03	8.80427E+03
4.00000E+02	5.00000E+03	vapor	3.69008E+01	2.55469E+06	2.00108E-04	1.90674E+03	8.90187E+03
4.20000E+02	5.00000E+03	vapor	3.87501E+01	2.58366E+06	2.00087E-04	1.91535E+03	8.99510E+03
4.40000E+02	5.00000E+03	vapor	4.05986E+01	2.61281E+06	2.00070E-04	1.92458E+03	9.08442E+03
4.60000E+02	5.00000E+03	vapor	4.24466E+01	2.64216E+06	2.00058E-04	1.93436E+03	9.17018E+03
4.80000E+02	5.00000E+03	vapor	4.42942E+01	2.67171E+06	2.00048E-04	1.94463E+03	9.25272E+03
5.00000E+02	5.00000E+03	vapor	4.61416E+01	2.70148E+06	2.00041E-04	1.95536E+03	9.33232E+03
5.10000E+02	5.00000E+03	vapor	4.70651E+01	2.71644E+06	2.00038E-04	1.96088E+03	9.37110E+03
5.20000E+02	5.00000E+03	vapor	4.79886E+01	2.73146E+06	2.00035E-04	1.96649E+03	9.40923E+03
5.30000E+02	5.00000E+03	vapor	4.89121E+01	2.74653E+06	2.00032E-04	1.97219E+03	9.44674E+03
5.40000E+02	5.00000E+03	vapor	4.98355E+01	2.76167E+06	2.00030E-04	1.97798E+03	9.48366E+03
5.50000E+02	5.00000E+03	vapor	5.07589E+01	2.77686E+06	2.00028E-04	1.98385E+03	9.52001E+03
5.60000E+02	5.00000E+03	vapor	5.16823E+01	2.79211E+06	2.00026E-04	1.98980E+03	9.55581E+03
5.70000E+02	5.00000E+03	vapor	5.26057E+01	2.80742E+06	2.00025E-04	1.99583E+03	9.59108E+03
5.80000E+02	5.00000E+03	vapor	5.35290E+01	2.82280E+06	2.00023E-04	2.00192E+03	9.62584E+03
5.90000E+02	5.00000E+03	vapor	5.44523E+01	2.83823E+06	2.00022E-04	2.00809E+03	9.66012E+03
5.95000E+02	5.00000E+03	vapor	5.49139E+01	2.84597E+06	2.00021E-04	2.01119E+03	9.67707E+03
6.00000E+02	5.00000E+03	vapor	5.53756E+01	2.85372E+06	2.00020E-04	2.01432E+03	9.69392E+03
6.05000E+02	5.00000E+03	vapor	5.58372E+01	2.86150E+06	2.00020E-04	2.01745E+03	9.71065E+03
6.10000E+02	5.00000E+03	vapor	5.62988E+01	2.86928E+06	2.00019E-04	2.02061E+03	9.72727E+03
6.15000E+02	5.00000E+03	vapor	5.67604E+01	2.87709E+06	2.00019E-04	2.02377E+03	9.74377E+03
6.20000E+02	5.00000E+03	vapor	5.72221E+01	2.88490E+06	2.00018E-04	2.02695E+03	9.76017E+03
6.25000E+02	5.00000E+03	vapor	5.76837E+01	2.89274E+06	2.00018E-04	2.03015E+03	9.77647E+03
6.30000E+02	5.00000E+03	vapor	5.81453E+01	2.90059E+06	2.00017E-04	2.03336E+03	9.79266E+03
6.35000E+02	5.00000E+03	vapor	5.86069E+01	2.90846E+06	2.00017E-04	2.03658E+03	9.80874E+03
6.40000E+02	5.00000E+03	vapor	5.90685E+01	2.91634E+06	2.00016E-04	2.03981E+03	9.82473E+03
6.42000E+02	5.00000E+03	vapor	5.92532E+01	2.91950E+06	2.00016E-04	2.04111E+03	9.83109E+03
6.44000E+02	5.00000E+03	vapor	5.94378E+01	2.92266E+06	2.00016E-04	2.04240E+03	9.83745E+03
6.45000E+02	5.00000E+03	vapor	5.95301E+01	2.92424E+06	2.00016E-04	2.04305E+03	9.84061E+03
6.46000E+02	5.00000E+03	vapor	5.96225E+01	2.92582E+06	2.00016E-04	2.04371E+03	9.84378E+03
6.47000E+02	5.00000E+03	vapor	5.97148E+01	2.92740E+06	2.00015E-04	2.04436E+03	9.84694E+03
6.47300E+02	5.00000E+03	vapor	5.97425E+01	2.92788E+06	2.00015E-04	2.04455E+03	9.84789E+03
6.48000E+02	5.00000E+03	vapor	5.98071E+01	2.92899E+06	2.00015E-04	2.04501E+03	9.85010E+03
6.49000E+02	5.00000E+03	vapor	5.98994E+01	2.93057E+06	2.00015E-04	2.04566E+03	9.85325E+03
6.50000E+02	5.00000E+03	vapor	5.99917E+01	2.93215E+06	2.00015E-04	2.04631E+03	9.85640E+03
6.52000E+02	5.00000E+03	vapor	6.01764E+01	2.93532E+06	2.00015E-04	2.04762E+03	9.86269E+03
6.54000E+02	5.00000E+03	vapor	6.03610E+01	2.93850E+06	2.00015E-04	2.04893E+03	9.86897E+03
6.60000E+02	5.00000E+03	vapor	6.09149E+01	2.94803E+06	2.00014E-04	2.05286E+03	9.88770E+03
6.75000E+02	5.00000E+03	vapor	6.22997E+01	2.97198E+06	2.00013E-04	2.06276E+03	9.93394E+03
7.00000E+02	5.00000E+03	vapor	6.46077E+01	3.01221E+06	2.00012E-04	2.07946E+03	1.00093E+04
8.00000E+02	5.00000E+03	vapor	7.38390E+01	3.17741E+06	2.00007E-04	2.14785E+03	1.02914E+04
